"transaction_id","line_item_number","transaction_date","customer_id","product_id","sale_amount","sale_amount","quantity","gender","state","first_name","last_name","email_address","dob","street_address","date_created","create_source","pieces","cost","product_description","color_desc","material_desc"
5049,2,2018-11-11,8534,63,802,802,1,M,GA,Jessica,Cox,clarkechristopher@example.net,1972-12-17,"10996 Tracey Mission",2020-06-19,Store,6,269.39,chair,green,leather
5050,1,2013-09-20,985,108,221,221,1,M,FL,Kevin,Briggs,teresa28@example.net,1961-06-02,"095 Lin Mission Suite 540",2014-01-02,Web,6,135.87,dinette set,beige,fabric
5050,2,2013-09-20,985,14,264,264,1,M,FL,Kevin,Briggs,teresa28@example.net,1961-06-02,"095 Lin Mission Suite 540",2014-01-02,Web,5,68.67,sofa,green,leather
5050,3,2013-09-20,985,90,907,907,2,M,FL,Kevin,Briggs,teresa28@example.net,1961-06-02,"095 Lin Mission Suite 540",2014-01-02,Web,7,294.44,sofa,black,metal
5051,1,2016-11-12,5125,76,287,287,1,F,FL,Sarah,Washington,josehunt@example.com,1999-07-19,"2959 Susan Drive",2013-12-10,Web,6,111.29,end table,brown,wood
5051,2,2016-11-12,5125,200,139,139,1,F,FL,Sarah,Washington,josehunt@example.com,1999-07-19,"2959 Susan Drive",2013-12-10,Web,2,87.93,desk chair,black,fabric
5052,1,2018-01-03,6746,29,149,149,1,F,SC,Courtney,Johnson,matthew07@example.com,1975-12-20,"73233 Cole Underpass Suite 904",2012-01-29,Store,5,42.78,nightstand,beige,wood
5053,1,2020-02-24,356,29,82,82,3,M,MS,Tracy,Cross,peggy23@example.net,2003-10-23,"011 Alexander Road Suite 175",2018-03-01,Store,5,42.78,nightstand,beige,wood
5054,1,2021-08-03,1476,103,657,657,1,M,MS,Samantha,Nixon,poliver@example.org,1955-09-24,"6606 Marshall Fords",2020-11-22,Store,3,191.92,dinette set,green,metal
5055,1,2017-09-23,9913,106,483,483,2,M,NC,Brenda,Harris,isaacmorris@example.com,1955-12-23,"203 Collins Bridge",2011-10-02,Store,7,197.44,dresser,black,metal
5055,2,2017-09-23,9913,151,792,792,1,M,NC,Brenda,Harris,isaacmorris@example.com,1955-12-23,"203 Collins Bridge",2011-10-02,Store,6,323.97,dresser,blue,fabric
5055,3,2017-09-23,9913,100,378,378,1,M,NC,Brenda,Harris,isaacmorris@example.com,1955-12-23,"203 Collins Bridge",2011-10-02,Store,7,176.92,nightstand,beige,fabric
5055,4,2017-09-23,9913,38,223,223,3,M,NC,Brenda,Harris,isaacmorris@example.com,1955-12-23,"203 Collins Bridge",2011-10-02,Store,3,108.27,mattress,brown,leather
5056,1,2017-02-14,8955,12,354,354,1,M,NC,Jessica,Galloway,laurenbeard@example.com,1966-05-13,"25867 Leach Court Apt. 537",2012-11-02,Store,2,146.29,desk,blue,wood
5057,1,2018-12-18,8771,164,212,212,2,M,TN,Jason,Levine,jenniferallen@example.com,1987-10-15,"3974 Edgar Neck",2019-10-06,Store,2,60.31,bookcase,grey,metal
5057,2,2018-12-18,8771,98,412,412,1,M,TN,Jason,Levine,jenniferallen@example.com,1987-10-15,"3974 Edgar Neck",2019-10-06,Store,3,136.74,chest,brown,fabric
5057,3,2018-12-18,8771,111,18,18,2,M,TN,Jason,Levine,jenniferallen@example.com,1987-10-15,"3974 Edgar Neck",2019-10-06,Store,5,9.38,coffee table,black,leather
5057,4,2018-12-18,8771,192,267,267,1,M,TN,Jason,Levine,jenniferallen@example.com,1987-10-15,"3974 Edgar Neck",2019-10-06,Store,5,135.09,mattress,dark grey,metal
5058,1,2021-12-18,214,13,435,435,2,F,SC,Christine,Burns,karen49@example.org,1955-10-27,"28169 James Fields Suite 322",2021-05-06,Web,7,299.48,chair,white,plastic
5058,2,2021-12-18,214,186,381,381,1,F,SC,Christine,Burns,karen49@example.org,1955-10-27,"28169 James Fields Suite 322",2021-05-06,Web,2,153.76,love-seat,blue,metal
5058,3,2021-12-18,214,134,84,84,1,F,SC,Christine,Burns,karen49@example.org,1955-10-27,"28169 James Fields Suite 322",2021-05-06,Web,4,42.69,chair,grey,metal
5059,1,2013-09-07,6347,114,477,477,1,M,MS,Jamie,Wood,ruizmichelle@example.net,1975-02-08,"65872 Levine Shoals",2016-05-26,Store,4,329.64,sofa,blue,leather
5060,1,2016-11-09,2408,27,169,169,1,M,FL,Jennifer,Bradford,chapmanvalerie@example.com,1963-01-23,"1207 Garcia Unions",2015-07-10,Store,5,92.67,bookcase,brown,fabric
5060,2,2016-11-09,2408,145,981,981,1,M,FL,Jennifer,Bradford,chapmanvalerie@example.com,1963-01-23,"1207 Garcia Unions",2015-07-10,Store,5,645.71,mattress,beige,leather
5060,3,2016-11-09,2408,128,61,61,1,M,FL,Jennifer,Bradford,chapmanvalerie@example.com,1963-01-23,"1207 Garcia Unions",2015-07-10,Store,1,36.11,dresser,yellow,metal
5060,4,2016-11-09,2408,5,825,825,1,M,FL,Jennifer,Bradford,chapmanvalerie@example.com,1963-01-23,"1207 Garcia Unions",2015-07-10,Store,5,247.64,love-seat,blue,metal
5061,1,2016-11-10,1603,157,1061,1061,1,F,TN,Jeffrey,Petty,zjackson@example.com,1969-02-13,"561 Hays Row",2018-10-30,Store,4,418.25,bookcase,grey,wood
5061,2,2016-11-10,1603,67,201,201,1,F,TN,Jeffrey,Petty,zjackson@example.com,1969-02-13,"561 Hays Row",2018-10-30,Store,4,60.45,bedframe,black,metal
5062,1,2021-08-03,5712,20,186,186,1,M,MS,Christina,Bennett,dannygreen@example.com,1990-09-18,"18803 Perez Meadows Suite 359",2022-12-25,Store,2,56.08,bookcase,red,plastic
5062,2,2021-08-03,5712,111,25,25,1,M,MS,Christina,Bennett,dannygreen@example.com,1990-09-18,"18803 Perez Meadows Suite 359",2022-12-25,Store,5,9.38,coffee table,black,leather
5062,3,2021-08-03,5712,103,303,303,1,M,MS,Christina,Bennett,dannygreen@example.com,1990-09-18,"18803 Perez Meadows Suite 359",2022-12-25,Store,3,191.92,dinette set,green,metal
5062,4,2021-08-03,5712,5,759,759,1,M,MS,Christina,Bennett,dannygreen@example.com,1990-09-18,"18803 Perez Meadows Suite 359",2022-12-25,Store,5,247.64,love-seat,blue,metal
5063,1,2016-05-25,4813,134,71,71,1,F,FL,Crystal,Newman,epowers@example.com,1956-10-31,"9505 Timothy Parkways",2016-11-08,Store,4,42.69,chair,grey,metal
5063,2,2016-05-25,4813,30,79,79,1,F,FL,Crystal,Newman,epowers@example.com,1956-10-31,"9505 Timothy Parkways",2016-11-08,Store,3,48.22,chest,red,plastic
5063,3,2016-05-25,4813,182,1249,1249,1,F,FL,Crystal,Newman,epowers@example.com,1956-10-31,"9505 Timothy Parkways",2016-11-08,Store,7,348.72,bedframe,dark grey,plastic
5064,1,2017-01-25,5001,172,495,495,1,F,AL,Brenda,Russell,fgalloway@example.org,1998-04-01,"4458 Thomas Highway Suite 048",2017-09-12,Store,2,136.03,chest,red,fabric
5064,2,2017-01-25,5001,65,310,310,1,F,AL,Brenda,Russell,fgalloway@example.org,1998-04-01,"4458 Thomas Highway Suite 048",2017-09-12,Store,6,132.52,coffee table,red,metal
5065,1,2020-02-07,1383,138,360,360,1,F,NC,Maurice,Salinas,mcleanalexis@example.net,1983-04-28,"19530 Wheeler Grove",2019-07-04,Store,5,137.02,desk,beige,plastic
5066,1,2018-03-01,1135,51,133,133,2,M,GA,Ashley,Phelps,alvarezcalvin@example.net,1977-10-04,"2424 Justin Motorway Suite 492",2011-09-17,Store,5,47.84,dresser,beige,wood
5066,2,2018-03-01,1135,141,349,349,1,M,GA,Ashley,Phelps,alvarezcalvin@example.net,1977-10-04,"2424 Justin Motorway Suite 492",2011-09-17,Store,4,140.17,nightstand,beige,plastic
5066,3,2018-03-01,1135,87,48,48,1,M,GA,Ashley,Phelps,alvarezcalvin@example.net,1977-10-04,"2424 Justin Motorway Suite 492",2011-09-17,Store,2,14.36,end table,blue,plastic
5067,1,2019-08-25,1126,168,685,685,1,M,GA,David,Owens,jamessmith@example.org,1967-05-08,"82446 Monique Villages",2017-05-21,Store,4,174.27,desk,grey,metal
5067,2,2019-08-25,1126,80,273,273,1,M,GA,David,Owens,jamessmith@example.org,1967-05-08,"82446 Monique Villages",2017-05-21,Store,1,89.65,dinette set,grey,plastic
5067,3,2019-08-25,1126,184,1007,1007,3,M,GA,David,Owens,jamessmith@example.org,1967-05-08,"82446 Monique Villages",2017-05-21,Store,1,298.41,sofa,white,metal
5068,1,2014-10-05,1272,125,30,30,1,M,AL,Joseph,Walker,stewartleonard@example.net,1963-08-04,"4966 Michelle Way",2017-12-17,Store,3,12.49,nightstand,yellow,metal
5068,2,2014-10-05,1272,187,372,372,1,M,AL,Joseph,Walker,stewartleonard@example.net,1963-08-04,"4966 Michelle Way",2017-12-17,Store,5,112.72,dinette set,brown,wood
5068,3,2014-10-05,1272,6,112,112,1,M,AL,Joseph,Walker,stewartleonard@example.net,1963-08-04,"4966 Michelle Way",2017-12-17,Store,6,65.87,end table,brown,plastic
5069,1,2017-05-30,8612,126,255,255,1,F,FL,Mitchell,Robbins,danieldavenport@example.org,1986-05-04,"03203 Davis Lights",2014-08-30,Web,1,95.76,chair,brown,fabric
5069,2,2017-05-30,8612,76,366,366,1,F,FL,Mitchell,Robbins,danieldavenport@example.org,1986-05-04,"03203 Davis Lights",2014-08-30,Web,6,111.29,end table,brown,wood
5069,3,2017-05-30,8612,198,322,322,2,F,FL,Mitchell,Robbins,danieldavenport@example.org,1986-05-04,"03203 Davis Lights",2014-08-30,Web,6,108.77,bookcase,grey,wood
5070,1,2014-12-06,7791,109,134,134,1,M,TN,John,Hill,vjohnson@example.org,1982-05-01,"6084 Cooper Plaza Suite 606",2017-01-03,Store,3,90.87,mattress,red,metal
5070,2,2014-12-06,7791,66,87,87,2,M,TN,John,Hill,vjohnson@example.org,1982-05-01,"6084 Cooper Plaza Suite 606",2017-01-03,Store,3,52.37,dresser,green,fabric
5070,3,2014-12-06,7791,170,348,348,1,M,TN,John,Hill,vjohnson@example.org,1982-05-01,"6084 Cooper Plaza Suite 606",2017-01-03,Store,3,103.24,desk chair,white,wood
5070,4,2014-12-06,7791,153,93,93,1,M,TN,John,Hill,vjohnson@example.org,1982-05-01,"6084 Cooper Plaza Suite 606",2017-01-03,Store,4,39.74,love-seat,yellow,fabric
5071,1,2017-05-11,4693,124,4402,4402,1,F,TN,John,Wilson,foleyashley@example.net,1958-01-04,"28894 Henry Court Apt. 053",2014-08-11,Store,6,1179.18,dinette set,brown,leather
5071,2,2017-05-11,4693,169,473,473,1,F,TN,John,Wilson,foleyashley@example.net,1958-01-04,"28894 Henry Court Apt. 053",2014-08-11,Store,1,183.85,chest,white,wood
5071,3,2017-05-11,4693,53,261,261,1,F,TN,John,Wilson,foleyashley@example.net,1958-01-04,"28894 Henry Court Apt. 053",2014-08-11,Store,7,97.35,desk chair,blue,plastic
5071,4,2017-05-11,4693,48,54,54,1,F,TN,John,Wilson,foleyashley@example.net,1958-01-04,"28894 Henry Court Apt. 053",2014-08-11,Store,7,27.21,love-seat,grey,fabric
5072,1,2014-08-30,8722,85,6361,6361,2,F,AL,Mitchell,Strickland,williamsmargaret@example.org,1975-01-04,"54673 Huang Springs Apt. 952",2022-06-19,Web,3,1900.81,desk,yellow,leather
5072,2,2014-08-30,8722,198,431,431,1,F,AL,Mitchell,Strickland,williamsmargaret@example.org,1975-01-04,"54673 Huang Springs Apt. 952",2022-06-19,Web,6,108.77,bookcase,grey,wood
5073,1,2022-01-09,9135,97,69,69,1,M,TN,Diana,Phillips,swebster@example.com,1992-11-06,"46376 Christina Burg Apt. 216",2021-10-05,Store,2,41.1,dinette set,grey,metal
5073,2,2022-01-09,9135,71,40,40,1,M,TN,Diana,Phillips,swebster@example.com,1992-11-06,"46376 Christina Burg Apt. 216",2021-10-05,Store,1,23.36,desk,beige,wood
5074,1,2017-11-15,3428,76,400,400,1,M,GA,Brian,Mitchell,obowman@example.com,1996-03-13,"13628 Michael Pass Suite 177",2013-08-08,Store,6,111.29,end table,brown,wood
5074,2,2017-11-15,3428,180,1050,1050,3,M,GA,Brian,Mitchell,obowman@example.com,1996-03-13,"13628 Michael Pass Suite 177",2013-08-08,Store,7,295.2,love-seat,dark grey,fabric
5075,1,2022-07-29,5232,53,323,323,1,F,SC,Jeremy,Campbell,timothyward@example.net,1966-01-06,"8139 Thomas Stream",2016-01-10,Store,7,97.35,desk chair,blue,plastic
5075,2,2022-07-29,5232,36,1157,1157,1,F,SC,Jeremy,Campbell,timothyward@example.net,1966-01-06,"8139 Thomas Stream",2016-01-10,Store,6,348.8,desk,grey,wood
5075,3,2022-07-29,5232,29,125,125,1,F,SC,Jeremy,Campbell,timothyward@example.net,1966-01-06,"8139 Thomas Stream",2016-01-10,Store,5,42.78,nightstand,beige,wood
5076,1,2013-04-13,2255,100,623,623,1,F,NC,Dylan,Garcia,bmcguire@example.com,1971-06-30,"32931 Amanda Island",2022-05-01,Store,7,176.92,nightstand,beige,fabric
5076,2,2013-04-13,2255,69,147,147,2,F,NC,Dylan,Garcia,bmcguire@example.com,1971-06-30,"32931 Amanda Island",2022-05-01,Store,5,65.98,dresser,red,fabric
5076,3,2013-04-13,2255,102,49,49,2,F,NC,Dylan,Garcia,bmcguire@example.com,1971-06-30,"32931 Amanda Island",2022-05-01,Store,2,19.41,love-seat,grey,metal
5077,1,2021-07-06,4805,122,380,380,2,M,SC,Zachary,Martin,brooke80@example.net,1967-03-21,"088 Allison Drive Apt. 602",2022-09-02,Store,7,261.4,coffee table,beige,leather
5077,2,2021-07-06,4805,28,268,268,1,M,SC,Zachary,Martin,brooke80@example.net,1967-03-21,"088 Allison Drive Apt. 602",2022-09-02,Store,4,109.44,chair,white,fabric
5077,3,2021-07-06,4805,16,236,236,2,M,SC,Zachary,Martin,brooke80@example.net,1967-03-21,"088 Allison Drive Apt. 602",2022-09-02,Store,7,102.67,coffee table,beige,fabric
5077,4,2021-07-06,4805,66,92,92,1,M,SC,Zachary,Martin,brooke80@example.net,1967-03-21,"088 Allison Drive Apt. 602",2022-09-02,Store,3,52.37,dresser,green,fabric
5078,1,2021-04-06,5629,142,265,265,1,M,SC,Tina,Horton,jonathan12@example.net,1956-02-24,"9673 Laura Mews Apt. 238",2011-10-05,Store,3,83.93,dinette set,dark grey,leather
5078,2,2021-04-06,5629,54,1439,1439,1,M,SC,Tina,Horton,jonathan12@example.net,1956-02-24,"9673 Laura Mews Apt. 238",2011-10-05,Store,2,488.04,chair,red,wood
5078,3,2021-04-06,5629,198,401,401,1,M,SC,Tina,Horton,jonathan12@example.net,1956-02-24,"9673 Laura Mews Apt. 238",2011-10-05,Store,6,108.77,bookcase,grey,wood
5079,1,2018-09-30,9419,147,170,170,1,M,AL,Kristen,Miller,katelyn92@example.net,1955-10-09,"41333 Veronica Club",2014-04-08,Store,6,70.12,nightstand,blue,metal
5079,2,2018-09-30,9419,142,251,251,3,M,AL,Kristen,Miller,katelyn92@example.net,1955-10-09,"41333 Veronica Club",2014-04-08,Store,3,83.93,dinette set,dark grey,leather
5080,1,2019-06-30,8172,120,68,68,2,M,TN,Sharon,Decker,cmartinez@example.net,1968-01-01,"9134 Sarah Union Apt. 270",2023-04-22,Store,7,35.72,bookcase,black,metal
5080,2,2019-06-30,8172,140,505,505,1,M,TN,Sharon,Decker,cmartinez@example.net,1968-01-01,"9134 Sarah Union Apt. 270",2023-04-22,Store,2,320.48,mattress,blue,wood
5080,3,2019-06-30,8172,56,268,268,1,M,TN,Sharon,Decker,cmartinez@example.net,1968-01-01,"9134 Sarah Union Apt. 270",2023-04-22,Store,3,78.44,mattress,green,wood
5081,1,2019-04-28,9213,55,203,203,1,M,TN,Gary,Campos,david60@example.org,1988-07-07,"9077 Mark Place",2020-02-18,Web,1,58.66,bookcase,black,leather
5081,2,2019-04-28,9213,118,116,116,3,M,TN,Gary,Campos,david60@example.org,1988-07-07,"9077 Mark Place",2020-02-18,Web,1,33.05,desk chair,white,wood
5082,1,2015-02-27,7533,73,183,183,2,F,FL,Edwin,Bates,sarahporter@example.net,1963-03-31,"92830 Whitney Ford",2018-03-29,Web,1,49.25,desk,beige,metal
5082,2,2015-02-27,7533,163,636,636,2,F,FL,Edwin,Bates,sarahporter@example.net,1963-03-31,"92830 Whitney Ford",2018-03-29,Web,3,250.8,love-seat,yellow,plastic
5082,3,2015-02-27,7533,69,107,107,1,F,FL,Edwin,Bates,sarahporter@example.net,1963-03-31,"92830 Whitney Ford",2018-03-29,Web,5,65.98,dresser,red,fabric
5082,4,2015-02-27,7533,103,452,452,1,F,FL,Edwin,Bates,sarahporter@example.net,1963-03-31,"92830 Whitney Ford",2018-03-29,Web,3,191.92,dinette set,green,metal
5083,1,2013-03-06,1691,37,112,112,1,M,TN,Joseph,Wallace,wardjessica@example.net,1985-11-15,"88703 Thomas Via",2015-03-05,Web,7,32.24,desk,green,metal
5084,1,2021-12-06,1500,200,285,285,2,M,NC,Samantha,Clark,fowens@example.net,1985-04-27,"0739 Jamie Turnpike",2021-06-13,Store,2,87.93,desk chair,black,fabric
5084,2,2021-12-06,1500,51,75,75,1,M,NC,Samantha,Clark,fowens@example.net,1985-04-27,"0739 Jamie Turnpike",2021-06-13,Store,5,47.84,dresser,beige,wood
5085,1,2017-01-03,5327,15,175,175,1,M,TN,Jesse,Gray,stacyflores@example.com,1957-09-30,"8208 Edgar Ports",2013-04-20,Store,3,116.34,desk chair,green,leather
5085,2,2017-01-03,5327,46,181,181,1,M,TN,Jesse,Gray,stacyflores@example.com,1957-09-30,"8208 Edgar Ports",2013-04-20,Store,6,107.95,bookcase,green,fabric
5085,3,2017-01-03,5327,8,322,322,1,M,TN,Jesse,Gray,stacyflores@example.com,1957-09-30,"8208 Edgar Ports",2013-04-20,Store,6,96.29,sofa,beige,leather
5085,4,2017-01-03,5327,172,197,197,1,M,TN,Jesse,Gray,stacyflores@example.com,1957-09-30,"8208 Edgar Ports",2013-04-20,Store,2,136.03,chest,red,fabric
5086,1,2020-12-24,2044,117,587,587,1,F,SC,Stephen,Fields,perezsheila@example.com,1986-09-02,"309 Hayes Islands",2017-06-03,Store,1,210.98,sofa,dark grey,fabric
5086,2,2020-12-24,2044,39,227,227,1,F,SC,Stephen,Fields,perezsheila@example.com,1986-09-02,"309 Hayes Islands",2017-06-03,Store,4,85.67,love-seat,brown,wood
5087,1,2019-02-12,5559,159,165,165,1,F,SC,Edward,Cooper,andrearivera@example.org,1957-11-04,"832 Jacob Forges Apt. 624",2016-09-08,Web,4,80.62,nightstand,yellow,plastic
5087,2,2019-02-12,5559,70,84,84,1,F,SC,Edward,Cooper,andrearivera@example.org,1957-11-04,"832 Jacob Forges Apt. 624",2016-09-08,Web,6,47.54,bookcase,brown,wood
5087,3,2019-02-12,5559,148,137,137,1,F,SC,Edward,Cooper,andrearivera@example.org,1957-11-04,"832 Jacob Forges Apt. 624",2016-09-08,Web,1,84.3,bedframe,beige,plastic
5088,1,2016-03-22,1274,8,308,308,2,F,TN,Martha,Williams,kimberlypaul@example.net,1962-07-05,"9741 Vanessa Lake",2021-02-07,Store,6,96.29,sofa,beige,leather
5088,2,2016-03-22,1274,121,41,41,1,F,TN,Martha,Williams,kimberlypaul@example.net,1962-07-05,"9741 Vanessa Lake",2021-02-07,Store,7,11.43,nightstand,white,plastic
5088,3,2016-03-22,1274,149,302,302,1,F,TN,Martha,Williams,kimberlypaul@example.net,1962-07-05,"9741 Vanessa Lake",2021-02-07,Store,5,75.74,bookcase,blue,plastic
5089,1,2016-02-17,5201,54,737,737,1,F,MS,Michael,Munoz,amy60@example.net,1993-09-19,"587 Gibson Ridges Apt. 251",2015-02-18,Store,2,488.04,chair,red,wood
5089,2,2016-02-17,5201,4,502,502,1,F,MS,Michael,Munoz,amy60@example.net,1993-09-19,"587 Gibson Ridges Apt. 251",2015-02-18,Store,2,135.77,bookcase,black,leather
5089,3,2016-02-17,5201,46,402,402,1,F,MS,Michael,Munoz,amy60@example.net,1993-09-19,"587 Gibson Ridges Apt. 251",2015-02-18,Store,6,107.95,bookcase,green,fabric
5089,4,2016-02-17,5201,92,857,857,1,F,MS,Michael,Munoz,amy60@example.net,1993-09-19,"587 Gibson Ridges Apt. 251",2015-02-18,Store,4,345.03,nightstand,black,leather
5090,1,2019-05-23,232,178,675,675,1,F,GA,Manuel,Brewer,hillchad@example.com,1966-02-20,"59922 Brandt Freeway",2021-01-29,Store,7,210.5,end table,yellow,leather
5091,1,2022-08-15,6475,178,338,338,1,F,GA,Shirley,Kelly,danielfields@example.org,1999-06-21,"161 White Spring",2017-10-27,Store,7,210.5,end table,yellow,leather
5092,1,2012-04-14,8181,8,336,336,1,M,MS,Alan,Kane,trandall@example.net,1993-05-15,"754 Scott Causeway Suite 345",2015-08-15,Store,6,96.29,sofa,beige,leather
5092,2,2012-04-14,8181,35,282,282,1,M,MS,Alan,Kane,trandall@example.net,1993-05-15,"754 Scott Causeway Suite 345",2015-08-15,Store,4,117.63,coffee table,red,metal
5092,3,2012-04-14,8181,142,185,185,1,M,MS,Alan,Kane,trandall@example.net,1993-05-15,"754 Scott Causeway Suite 345",2015-08-15,Store,3,83.93,dinette set,dark grey,leather
5093,1,2015-04-12,8567,70,145,145,2,M,SC,David,Black,kblack@example.org,1979-09-14,"419 Bradshaw Burgs Apt. 727",2012-07-03,Store,6,47.54,bookcase,brown,wood
5094,1,2022-12-29,1594,25,620,620,1,M,SC,Daniel,Camacho,renee77@example.net,1961-11-24,"66074 Sean Meadows Suite 823",2011-10-31,Store,6,268.9,chair,brown,wood
5095,1,2016-10-23,7080,108,494,494,1,M,NC,Chelsea,Cain,davidhughes@example.org,1969-12-22,"950 Perez Mill Suite 591",2021-07-02,Store,6,135.87,dinette set,beige,fabric
5095,2,2016-10-23,7080,123,325,325,3,M,NC,Chelsea,Cain,davidhughes@example.org,1969-12-22,"950 Perez Mill Suite 591",2021-07-02,Store,5,120.67,sofa,green,wood
5095,3,2016-10-23,7080,187,330,330,1,M,NC,Chelsea,Cain,davidhughes@example.org,1969-12-22,"950 Perez Mill Suite 591",2021-07-02,Store,5,112.72,dinette set,brown,wood
5096,1,2016-02-19,1900,2,810,810,1,M,TN,Madeline,Scott,frostbarry@example.net,2002-06-09,"681 Andrew Point",2013-01-26,Web,6,218.0,desk,grey,leather
5096,2,2016-02-19,1900,74,334,334,2,M,TN,Madeline,Scott,frostbarry@example.net,2002-06-09,"681 Andrew Point",2013-01-26,Web,5,160.84,coffee table,yellow,plastic
5097,1,2021-03-21,4305,99,84,84,1,F,GA,Tanya,Webb,astephenson@example.org,1956-04-27,"19685 Bean Bypass Suite 096",2015-01-30,Web,3,22.97,chair,grey,plastic
5098,1,2018-05-14,3552,162,199,199,1,F,FL,Ronnie,Schneider,nlewis@example.net,2000-11-25,"6981 Thomas Valleys Suite 936",2016-01-24,Store,1,58.44,bedframe,blue,fabric
5098,2,2018-05-14,3552,25,485,485,1,F,FL,Ronnie,Schneider,nlewis@example.net,2000-11-25,"6981 Thomas Valleys Suite 936",2016-01-24,Store,6,268.9,chair,brown,wood
5099,1,2014-08-08,4810,41,666,666,1,M,MS,Kristin,Wilson,matthew67@example.net,1990-10-24,"20791 Schneider Groves Suite 123",2017-12-18,Store,3,304.85,coffee table,blue,plastic
5099,2,2014-08-08,4810,148,125,125,2,M,MS,Kristin,Wilson,matthew67@example.net,1990-10-24,"20791 Schneider Groves Suite 123",2017-12-18,Store,1,84.3,bedframe,beige,plastic
5100,1,2013-12-08,2779,90,769,769,2,M,GA,Craig,Payne,jonesjacqueline@example.com,2001-12-30,"2095 Wright Throughway",2017-03-18,Web,7,294.44,sofa,black,metal
5100,2,2013-12-08,2779,53,227,227,1,M,GA,Craig,Payne,jonesjacqueline@example.com,2001-12-30,"2095 Wright Throughway",2017-03-18,Web,7,97.35,desk chair,blue,plastic
5101,1,2021-10-20,791,60,27,27,1,M,AL,Katie,Alvarez,elizabethvargas@example.org,1985-11-05,"6362 Deborah Plains Apt. 593",2020-01-01,Store,5,15.08,chair,white,leather
5101,2,2021-10-20,791,181,181,181,2,M,AL,Katie,Alvarez,elizabethvargas@example.org,1985-11-05,"6362 Deborah Plains Apt. 593",2020-01-01,Store,3,98.04,desk chair,blue,wood
5101,3,2021-10-20,791,48,94,94,3,M,AL,Katie,Alvarez,elizabethvargas@example.org,1985-11-05,"6362 Deborah Plains Apt. 593",2020-01-01,Store,7,27.21,love-seat,grey,fabric
5101,4,2021-10-20,791,147,134,134,1,M,AL,Katie,Alvarez,elizabethvargas@example.org,1985-11-05,"6362 Deborah Plains Apt. 593",2020-01-01,Store,6,70.12,nightstand,blue,metal
5102,1,2022-07-28,1225,193,181,181,1,M,GA,Lisa,House,campbellcarolyn@example.com,2002-01-03,"1653 Russell Hills Suite 753",2017-03-09,Store,6,51.1,bookcase,yellow,plastic
5102,2,2022-07-28,1225,83,214,214,1,M,GA,Lisa,House,campbellcarolyn@example.com,2002-01-03,"1653 Russell Hills Suite 753",2017-03-09,Store,2,75.14,nightstand,red,fabric
5102,3,2022-07-28,1225,87,24,24,1,M,GA,Lisa,House,campbellcarolyn@example.com,2002-01-03,"1653 Russell Hills Suite 753",2017-03-09,Store,2,14.36,end table,blue,plastic
5102,4,2022-07-28,1225,101,30,30,1,M,GA,Lisa,House,campbellcarolyn@example.com,2002-01-03,"1653 Russell Hills Suite 753",2017-03-09,Store,1,8.67,end table,green,metal
5103,1,2020-05-02,9786,92,1234,1234,2,M,GA,Andrea,Anderson,alisonking@example.com,2004-06-02,"8111 Mackenzie Hollow Apt. 949",2019-10-24,Store,4,345.03,nightstand,black,leather
5103,2,2020-05-02,9786,120,140,140,1,M,GA,Andrea,Anderson,alisonking@example.com,2004-06-02,"8111 Mackenzie Hollow Apt. 949",2019-10-24,Store,7,35.72,bookcase,black,metal
5103,3,2020-05-02,9786,149,182,182,1,M,GA,Andrea,Anderson,alisonking@example.com,2004-06-02,"8111 Mackenzie Hollow Apt. 949",2019-10-24,Store,5,75.74,bookcase,blue,plastic
5104,1,2012-06-30,196,181,149,149,2,M,SC,Sharon,Guerrero,joneselizabeth@example.org,1979-01-25,"8824 Henry View",2017-05-22,Store,3,98.04,desk chair,blue,wood
5105,1,2011-06-14,7834,39,316,316,1,M,MS,Ruben,Carr,leslie65@example.net,1993-05-28,"047 Joanna Estates Suite 523",2018-03-29,Store,4,85.67,love-seat,brown,wood
5105,2,2011-06-14,7834,177,156,156,1,M,MS,Ruben,Carr,leslie65@example.net,1993-05-28,"047 Joanna Estates Suite 523",2018-03-29,Store,6,40.13,desk,beige,leather
5105,3,2011-06-14,7834,103,513,513,1,M,MS,Ruben,Carr,leslie65@example.net,1993-05-28,"047 Joanna Estates Suite 523",2018-03-29,Store,3,191.92,dinette set,green,metal
5106,1,2022-09-26,1576,28,312,312,1,F,AL,Audrey,Campbell,tgeorge@example.com,1978-02-02,"7480 Charles Ranch",2014-08-31,Store,4,109.44,chair,white,fabric
5106,2,2022-09-26,1576,85,6425,6425,1,F,AL,Audrey,Campbell,tgeorge@example.com,1978-02-02,"7480 Charles Ranch",2014-08-31,Store,3,1900.81,desk,yellow,leather
5107,1,2022-11-25,9884,88,1332,1332,1,F,TN,Marissa,Smith,phoward@example.com,1976-01-06,"244 Robert Lane Suite 750",2018-05-29,Store,6,484.8,sofa,white,fabric
5107,2,2022-11-25,9884,196,106,106,1,F,TN,Marissa,Smith,phoward@example.com,1976-01-06,"244 Robert Lane Suite 750",2018-05-29,Store,2,41.39,desk,white,wood
5107,3,2022-11-25,9884,137,111,111,1,F,TN,Marissa,Smith,phoward@example.com,1976-01-06,"244 Robert Lane Suite 750",2018-05-29,Store,4,48.7,love-seat,brown,leather
